"","clinicRef","clinicName","clinicAddr","city","groupRef","groupName","hos1Ref","hos1Name","hos2Ref","hos2Name","hos3Ref","hos3Name","hos4Ref","hos4Name","lon","lat"
"821","3532011512","鄧婦產科診所","桃園市桃園區北門里民生路283號","桃園市","2320104105","聯新北桃園社區醫療群","1532010120","桃新醫院",NA,"",NA,"",NA,"",121.311463,24.9972709
"822","3532015713","禾安診所","桃園市桃園區延平路115號","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.314873,24.984297
"823","3532081023","蕭益富診所","桃園市八德區大智路五號","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.3000895,24.9641791
"824","3532014675","曹景雄小兒科診所","桃園市桃園區延平路113號","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.314875,24.9843389
"825","3532015190","健新耳鼻喉科診所","桃園市桃園區建國路18號1樓","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.317316,24.986159
"826","3532016286","大興維格內科診所","桃園市桃園區大興西路二段131、135號1樓","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.29745,25.01053
"827","3532011914","游昆裕診所","桃園市桃園區桃二街3號","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.31648,24.995502
"828","3532012591","桃庚聯合診所","桃園市桃園區中山路595號1至4樓","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.216157,24.9568334
"829","3532012822","長榮婦產科診所","桃園市桃園區民生里民生路208號","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.313058,24.9941541
"830","3532010882","吳政聰診所","桃園市桃園區西湖里南華街161號","桃園市","2320104106","新桃園社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.3073,24.993174
"831","3532014924","胡錕杰診所","桃園市桃園區中埔二街121號1樓","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.2959896,25.0117205
"832","3532016446","晨暘診所","桃園市桃園區寶山街235號1樓之2","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3148701,25.0117871
"833","3532014684","蘇裕哲診所","桃園市桃園區國鼎一街36號","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.2876566,24.9875691
"834","3532016204","何秋勇診所","桃園市桃園區大業路1段438號1樓","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3116113,25.0152411
"835","3532015681","薛幼洵診所","桃園市桃園區大業路二段262號","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.310259,25.0215439
"836","3532015350","黃晉文診所","桃園市桃園區中正路394號","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.308053,24.9997959
"837","3532016348","晨宏診所","桃園市桃園區莊敬路2段101號1樓","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.293049,25.0225141
"838","2732080038","八德榮譽國民之家醫務室","桃園市八德區榮興路1100號","桃園市","2320104109","樂活社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3045,24.938064
"839","3532016517","聖德診所","桃園市桃園區同德六街125號1樓","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2981231,25.0159009
"840","3532014871","吉兒診所","桃園市桃園區民光東路107號","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.3185934,25.0079718
"841","3532015145","晨芳婦產科診所","桃園市桃園區中正路847號","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.3015734,25.0101377
"842","3532014773","何翊菁診所","桃園市桃園區中埔六街123號","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.295435,25.0177431
"843","3532012966","鴻林耳鼻喉科診所","桃園市桃園區中正路567號","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.3051052,25.004031
"844","3532014997","良祐診所","桃園市桃園區南平路518號1樓","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2937354,25.0161883
"845","3532014728","奕恩小兒科診所","桃園市桃園區天祥三街三六號","桃園市","2320104110","同安社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.3042784,25.016242
"846","3532016357","全家親子診所","桃園市桃園區中正路605號","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.304465,25.004616
"847","3532016571","家和診所","桃園市桃園區大業路2段13號1樓","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.3112061,25.0162031
"848","3532016713","大順診所","桃園市桃園區南平路302-3號1樓","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.298847,25.018715
"849","3532015731","振興診所","桃園市桃園區中正路543號","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.3053826,25.0034202
"850","3532052344","南崁診所","桃園市蘆竹區南崁路241號1樓","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.2714959,25.060373
"851","3532016571","家和診所","桃園市桃園區大業路2段13號1樓","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.3112061,25.0162031
"852","3532016713","大順診所","桃園市桃園區南平路302-3號1樓","桃園市","2320104114","全家社區醫療群","1132010024","沙爾德聖保祿修女會醫療財團法人聖保祿醫院",NA,"",NA,"",NA,"",121.298847,25.018715
"853","3532014399","吳鎮宇耳鼻喉科診所","桃園市桃園區中山路685、685-1、687號1樓","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.292279,24.9909019
"854","3532016080","健安診所","桃園市桃園區龍安街110號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2799668,24.9897907
"855","3532024877","詮順耳鼻喉科診所","桃園市中壢區榮民路37號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2608297,24.969745
"856","3532015065","陳治平診所","桃園市桃園區中山路685號、685-1號、687號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.292279,24.9909019
"857","3532024564","健興診所","桃園市中壢區忠孝路80號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2560395,24.9746838
"858","3532026157","張培鑫小兒科診所","桃園市中壢區興農路80號1樓","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2569391,24.9731702
"859","3532100603","金陵診所","桃園市平鎮區金陵路二段479號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.226125,24.932175
"860","3532025123","敦仁診所","桃園市中壢區內壢里忠孝路14、16、18號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2564985,24.9733228
"861","3532022266","陳鍊生診所","桃園市中壢區中華路一段698號","桃園市","2320204201","大桃園社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.248823,24.969011
"862","3532020155","鄒內科小兒科診所","桃園市中壢區中建里中平路139號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2225374,24.9556737
"863","3532021045","陳遠芳診所","桃園市中壢區中正路78號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2236327,24.9547129
"864","3532101860","高俊傑診所","桃園市平鎮區民族路237號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.209149,24.956463
"865","3532025641","王春元婦產科診所","桃園市中壢區中北路二段64號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2248125,24.9504548
"866","3532022024","吳瑞生診所","桃園市中壢區中央西路二段90號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.215773,24.958496
"867","3532022702","中新小兒科聯合診所","桃園市中壢區東興里中北路二段54號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2246204,24.9503376
"868","3532102189","佳杏診所","桃園市平鎮區民族路237號","桃園市","2320204202","中壢社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.209149,24.956463
"869","3532026246","愛麗康診所","桃園市中壢區中央東路23號1-2樓","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.224579,24.957486
"870","3532026568","維坤診所","桃園市中壢區健行路226號1樓","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2278914,24.9480833
"871","3532020093","何小兒科內科診所","桃園市中壢區中榮里中正路263號","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.219447,24.954726
"872","3532022480","葉欽池小兒科診所","桃園市中壢區延平路553號","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2228974,24.9554318
"873","3532025007","趙德明婦產科診所","桃園市中壢區復興路33號1、2、3樓","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.225677,24.957612
"874","3532022882","佑林聯合診所","桃園市中壢區龍岡里龍東路229號","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.253684,24.9304649
"875","3532024859","進華小兒科診所","桃園市中壢區健行路226號1樓","桃園市","2320204203","中壢第二社區醫療群","932020025","天成醫療社團法人天晟醫院",NA,"",NA,"",NA,"",121.2278914,24.9480833
"876","3532022211","王小兒科診所","桃園市中壢區慈惠三街117號","桃園市","2320204204","欣中壢社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2255192,24.9631172
"877","3532025721","迎旭診所","桃園市中壢區中山路38號","桃園市","2320204204","欣中壢社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.227351,24.955654
"878","3532025801","邱信雄診所","桃園市中壢區中山路49號","桃園市","2320204204","欣中壢社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2271574,24.9551042
"879","3532022220","懷寧內科診所","桃園市中壢區中央里中美路39號8樓","桃園市","2320204204","欣中壢社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2267078,24.9581985
"880","3532021867","明安眼科診所","桃園市中壢區中央里中山路40號","桃園市","2320204204","欣中壢社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.227306,24.9556449
"881","3532025801","邱信雄診所","桃園市中壢區中山路49號","桃園市","2320204204","欣中壢社區醫療群","132010014","衛生福利部桃園醫院",NA,"",NA,"",NA,"",121.2271574,24.9551042
"882","3532100612","昇元診所","桃園市平鎮區民族路127號","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.1951047,24.9570886
"883","3532102170","文化耳鼻喉科診所","桃園市平鎮區文化街92號1樓","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.1843704,24.9143308
"884","3532025598","廣旭骨科診所","桃園市中壢區民族路300號1樓3樓","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.155096,24.9630368
"885","2332100019","桃園市平鎮區衛生所","桃園市平鎮區新富里1鄰振興路1號","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2181712,24.9454783
"886","3532021723","黃永輝診所","桃園市中壢區新明里中山路452號","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.216829,24.9571432
"887","3532025187","黃曉生小兒科診所","桃園市中壢區環中東路41、43號","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.260066,24.966288
"888","3432060513","壢新醫院桃園國際機場醫療中心","桃園市大園區航站南路15號","桃園市","2320204210","和新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2393861,25.0828918
"889","3532090200","徐耳鼻喉科診所","桃園市龍潭區北龍路251號","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2166698,24.8676984
"890","3532021312","李經國診所","桃園市中壢區中山東路二段191號","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2400717,24.952133
"891","3532102321","聯恩診所","桃園市平鎮區中豐路南勢二段100號1樓暨102號1樓","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.210685,24.916935
"892","3532024984","顏復竹診所","桃園市中壢區中央西路二段182號一樓","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.213358,24.959623
"893","3532026219","梁恬綺小兒科診所","桃園市中壢區元化路226號2樓","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.22656,24.961058
"894","3532021312","李經國診所","桃園市中壢區中山東路二段191號","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2400717,24.952133
"895","3532090200","徐耳鼻喉科診所","桃園市龍潭區北龍路251號","桃園市","2320204211","壢新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2166698,24.8676984
"896","3532025383","中原診所","桃園市中壢區中山東路二段14號","桃園市","2320204212","祥新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2370691,24.9544058
"897","3532022793","黃志焜診所","桃園市中壢區慈惠三街135號","桃園市","2320204212","祥新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2256256,24.9640873
"898","3532024608","昭全診所","桃園市中壢區龍東路417號","桃園市","2320204212","祥新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2559063,24.9337884
"899","3532022275","林診所","桃園市中壢區龍東路354號1、2樓","桃園市","2320204212","祥新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2558881,24.9321172
"900","3532024840","安康耳鼻喉科診所","桃園市中壢區復興路54號1樓","桃園市","2320204212","祥新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.22486,24.9574169
"901","3532022793","黃志焜診所","桃園市中壢區慈惠三街135號","桃園市","2320204212","祥新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2256256,24.9640873
"902","3532026326","安新診所","桃園市中壢區新中北路二段487號1樓、2樓暨489號2樓","桃園市","2320204213","聯新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2642752,24.9558486
"903","3532022515","敏昌診所","桃園市中壢區福德路32號","桃園市","2320204213","聯新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.258958,24.974004
"904","3532026059","昇陽小兒科診所","桃園市中壢區六和路12號1樓","桃園市","2320204213","聯新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2246042,24.9649876
"905","3532025267","陳瑞祥診所","桃園市中壢區福州二街475號","桃園市","2320204213","聯新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2335981,24.9684049
"906","3532040460","鄭鈞源診所","桃園市楊梅區新成路201之1號","桃園市","2320204213","聯新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.1470648,24.9083678
"907","3532102018","明鴻診所","桃園市平鎮區中豐路南勢二段109號","桃園市","2320204213","聯新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.21128,24.917201
"908","3532025230","鈺展骨科診所","桃園市中壢區健行路83.85號1-2樓","桃園市","2320204214","安新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.227215,24.9507111
"909","3532102269","勇信診所","桃園市平鎮區中豐路山頂段160號1樓","桃園市","2320204214","安新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.210935,24.9003924
"910","3532025114","黃意剛診所","桃園市中壢區新明路30、32、34號","桃園市","2320204214","安新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.214793,24.9578953
"911","3532025230","鈺展骨科診所","桃園市中壢區健行路83.85號1-2樓","桃園市","2320204214","安新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.227215,24.9507111
"912","3532022935","林浩健診所","桃園市中壢區中央西路二段231之2號","桃園市","2320204214","安新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2113943,24.9614893
"913","3532100649","吳英錦小兒科診所","桃園市平鎮區龍南路64號","桃園市","2320204214","安新社區醫療群","1532100049","壢新醫院",NA,"",NA,"",NA,"",121.2457281,24.9243418
"914","3532031863","誠德耳鼻喉科診所","桃園市大溪區康莊路192號","桃園市","2320304208","幸福大溪社區醫療群","532090029","國軍桃園總醫院附設民眾診療服務處",NA,"",NA,"",NA,"",121.2826545,24.856433
"915","3532030311","潘叡診所","桃園市大溪區埔頂路1段410號","桃園市","2320304208","幸福大溪社區醫療群","532090029","國軍桃園總醫院附設民眾診療服務處",NA,"",NA,"",NA,"",121.2760987,24.9041308
"916","3532030482","大華眼科診所","桃園市大溪區康莊路72號","桃園市","2320304208","幸福大溪社區醫療群","532090029","國軍桃園總醫院附設民眾診療服務處",NA,"",NA,"",NA,"",121.2822643,24.8605947
"917","3532030464","張輝鵬診所","桃園市大溪區民權東路94巷13號","桃園市","2320304208","幸福大溪社區醫療群","532090029","國軍桃園總醫院附設民眾診療服務處",NA,"",NA,"",NA,"",121.2915369,24.8817179
"918","2332030012","桃園市大溪區衛生所","桃園市大溪區仁愛路1號","桃園市","2320304208","幸福大溪社區醫療群","532090029","國軍桃園總醫院附設民眾診療服務處",NA,"",NA,"",NA,"",121.2854738,24.8844771
"919","3532040415","明仁診所","桃園市楊梅區楊新北路13號1、2樓及15號1、2、3樓","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1485972,24.9130003
"920","3532040282","博愛眼科診所","桃園市楊梅區大成路108號","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1457506,24.9105718
"921","3532040438","姜博文診所","桃園市楊梅區永美路335及337號1樓,2樓","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.18202,24.9171723
"922","3532040326","民安診所","桃園市楊梅區大成路175號","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1457803,24.9124409
"923","3532041618","黃彥華婦產科診所","桃園市楊梅區大成路188號1樓、2樓","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1458102,24.9123305
"924","3532041672","楊明小兒科診所","桃園市楊梅區新農街551號","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1616324,24.9128679
"925","3532040282","博愛眼科診所","桃園市楊梅區大成路108號","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1457506,24.9105718
"926","3532041752","大成骨科診所","桃園市楊梅區大華街六十三號","桃園市","2320404205","楊梅社區醫療群","1532040039","天成醫院","1532040066","怡仁綜合醫院",NA,"",NA,"",121.1443692,24.9073378
"927","3532041725","羅肇煒診所","桃園市楊梅區瑞溪路1段271-1號","桃園市","2320404206","中山社區醫療群","1532040039","天成醫院",NA,"",NA,"",NA,"",121.1740176,24.9072819
"928","3532091529","佑康診所","桃園市龍潭區中興路225號","桃園市","2320404206","中山社區醫療群","1532040039","天成醫院",NA,"",NA,"",NA,"",121.2354665,24.8743873
"929","3532041681","邵耳鼻喉科診所","桃園市楊梅區埔心中興路30號","桃園市","2320404206","中山社區醫療群","1532040039","天成醫院",NA,"",NA,"",NA,"",121.1841621,24.9185475
"930","3532041878","楊欣診所","桃園市楊梅區楊新路99號","桃園市","2320404206","中山社區醫療群","1532040039","天成醫院",NA,"",NA,"",NA,"",121.1354839,24.9204033
"931","3532042062","新楊梅診所","桃園市楊梅區環東路476號1、2樓","桃園市","2320404206","中山社區醫療群","1532040039","天成醫院",NA,"",NA,"",NA,"",121.1566475,24.9105302
"932","3532091529","佑康診所","桃園市龍潭區中興路225號","桃園市","2320404206","中山社區醫療群","1532040039","天成醫院",NA,"",NA,"",NA,"",121.2354665,24.8743873
"933","3532052004","慶成診所","桃園市蘆竹區大新路一○七號","桃園市","2320504107","桃榮社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.2969674,25.0784359
"934","3532052237","晨光診所","桃園市蘆竹區大竹路426之2號1樓","桃園市","2320504107","桃榮社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.2648612,25.020619
"935","3532051785","晨新診所","桃園市蘆竹區中正路357號一.二.三樓","桃園市","2320504107","桃榮社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.2909825,25.0489753
"936","3532051810","全右診所","桃園市蘆竹區中山路34號1樓","桃園市","2320504107","桃榮社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3009135,25.0520541
"937","3532051801","明濟診所","桃園市蘆竹區南山路三段257號","桃園市","2320504107","桃榮社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.285767,25.08418
"938","3532050153","杜衍甫診所","桃園市蘆竹區五福一路7號1樓","桃園市","2320504107","桃榮社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.294577,25.05775
"939","3532051847","宏安耳鼻喉科診所","桃園市蘆竹區南昌路261號一樓","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2916948,25.0402215
"940","3532050242","黃三奇診所","桃園市蘆竹區錦興里中正路375號","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2908105,25.0493221
"941","3532052273","愛鄰親子診所","桃園市蘆竹區南昌路45號1樓","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2925602,25.0392889
"942","3532050457","王增齊診所","桃園市蘆竹區中正路306號一、二樓","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.292045,25.047785
"943","3532051712","朱智盟眼科診所","桃園市蘆竹區中正路363號1F、365號1F、365號3F","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2909224,25.0490897
"944","2332050014","桃園市蘆竹區衛生所","桃園市蘆竹區長安路二段238號","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2807495,25.0628296
"945","3532051767","佳音小兒科診所","桃園市蘆竹區錦興里中正路359號","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.290964,25.0490183
"946","3532050242","黃三奇診所","桃園市蘆竹區錦興里中正路375號","桃園市","2320504111","蘆竹社區醫療群","1532011154","敏盛綜合醫院",NA,"",NA,"",NA,"",121.2908105,25.0493221
"947","2332110015","桃園市新屋區衛生所","桃園市新屋區新屋里中山路239號","桃園市","2320604115","大園田心社區醫療群","1532011154","敏盛綜合醫院","1532061065","大園敏盛醫院",NA,"",NA,"",121.106582,24.972535
"948","2332060010","桃園市大園區衛生所","桃園市大園區田心里中正西路19號","桃園市","2320604115","大園田心社區醫療群","1532011154","敏盛綜合醫院","1532061065","大園敏盛醫院",NA,"",NA,"",121.1953354,25.0634456
"949","3532060597","蘇崇凱診所","桃園市大園區果林里拔子林9–23號","桃園市","2320604115","大園田心社區醫療群","1532011154","敏盛綜合醫院","1532061065","大園敏盛醫院",NA,"",NA,"",121.2581134,25.0757056
"950","2332120011","桃園市觀音區衛生所","桃園市觀音區觀新路58號","桃園市","2320604115","大園田心社區醫療群","1532011154","敏盛綜合醫院","1532061065","大園敏盛醫院",NA,"",NA,"",121.0838317,25.0277448
"951","2332060010","桃園市大園區衛生所","桃園市大園區田心里中正西路19號","桃園市","2320604115","大園田心社區醫療群","1532011154","敏盛綜合醫院","1532061065","大園敏盛醫院",NA,"",NA,"",121.1953354,25.0634456
"952","3532060597","蘇崇凱診所","桃園市大園區果林里拔子林9–23號","桃園市","2320604115","大園田心社區醫療群","1532011154","敏盛綜合醫院","1532061065","大園敏盛醫院",NA,"",NA,"",121.2581134,25.0757056
"953","2332070016","桃園市龜山區衛生所","桃園市龜山區自強南路103號","桃園市","2320704108","龜山社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.33844,24.992196
"954","3532070468","陳皮膚科診所","桃園市龜山區中興路206號1樓","桃園市","2320704108","龜山社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3340826,24.9906708
"955","3532071965","瑞家婦產科診所","桃園市龜山區萬壽路二段911號","桃園市","2320704108","龜山社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3392431,24.9954719
"956","3532070548","遠東耳鼻喉科診所","桃園市龜山區萬壽路二段997號","桃園市","2320704108","龜山社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3370428,24.9947883
"957","3532070557","杜一鳴婦產科診所","桃園市龜山區中興路372-2號","桃園市","2320704108","龜山社區醫療群","632010014","臺北榮民總醫院桃園分院",NA,"",NA,"",NA,"",121.3360437,24.992408
